1541859982.052692,1.33
1541859982.1467397,1.0
1541859982.1994574,1.0
1541859982.2519042,0.67
1541859982.3045046,0.67
1541859982.3569522,1.33
1541859982.409365,0.67
1541859982.461805,2.0
1541859982.5141551,1.67
1541859982.5667553,0.67
1541859982.6191561,1.67
1541859982.671603,1.33
1541859982.7239707,1.67
1541859982.7763667,1.0
1541859982.828796,1.0
1541859982.881479,1.0
1541859982.9341564,1.67
1541859982.9865475,0.67
1541859983.0389822,0.0
1541859983.091678,1.0
1541859983.1441126,0.33
1541859983.1965096,1.67
1541859983.2490575,1.67
1541859983.3018842,0.0
1541859983.3544512,0.33
1541859983.4070253,1.33
1541859983.4593663,1.67
1541859983.511912,1.0
1541859983.564328,-0.33
1541859983.61715,0.67
1541859983.669509,0.33
1541859983.7219386,0.67
1541859983.7743044,1.33
1541859983.8269885,0.0
1541859983.8799055,0.0
1541859983.9323175,1.33
1541859983.984665,0.0
1541859984.0372913,1.0
1541859984.0896866,0.33
1541859984.14214,1.33
1541859984.1944575,0.67
1541859984.2568278,0.33
1541859984.3093507,0.33
1541859984.361742,0.67
1541859984.414166,1.33
1541859984.4665606,-0.33
1541859984.5191004,0.67
1541859984.57198,1.33
1541859984.6243732,0.67
1541859984.6767952,1.0
1541859984.7291224,0.0
1541859984.7819598,0.33
1541859984.834404,1.33
1541859984.8873622,1.0
1541859984.939737,0.0
1541859984.992126,1.33
1541859985.0448017,0.0
1541859985.0972,0.67
1541859985.149567,1.0
1541859985.2019875,0.67
1541859985.2546225,0.33
1541859985.3073254,1.33
1541859985.3596764,1.67
1541859985.4121265,0.67
1541859985.4644992,-0.33
1541859985.5169084,0.67
1541859985.5695891,0.0
1541859985.6225197,0.67
1541859985.6749058,1.33
1541859985.7272625,1.67
1541859985.780053,0.33
1541859985.8324413,1.33
1541859985.8848524,0.33
1541859985.937207,0.67
1541859985.9899948,1.0
1541859986.0426753,0.0
1541859986.095128,0.67
1541859986.1475196,0.67
1541859986.1999793,0.67
1541859986.252365,1.0
1541859986.3052027,1.0
1541859986.357967,0.67
1541859986.4104426,1.33
1541859986.4627688,1.0
1541859986.515145,0.33
1541859986.5679975,0.67
1541859986.620528,1.0
1541859986.6729214,0.0
1541859986.7253647,1.33
1541859986.777722,1.33
1541859986.8303947,0.67
1541859986.8829968,1.0
1541859986.9358974,0.67
1541859986.988365,1.0
1541859987.0408077,1.67
1541859987.093555,1.0
1541859987.1459436,1.0
1541859987.19831,1.0
1541859987.2510803,1.0
1541859987.303767,0.0
1541859987.3561807,-1.0
1541859987.4085352,0.0
1541859987.4613912,-0.67
1541859987.513849,-0.67
1541859987.566224,1.0
1541859987.6187198,-0.67
1541859987.6712174,-0.67
1541859987.7236233,-0.67
1541859987.7760084,-0.67
1541859987.8284135,0.0
1541859987.881279,0.0
1541859987.9336596,-0.33
1541859987.986021,-0.67
1541859988.0387769,0.33
1541859988.0916378,-1.33
1541859988.1440578,-1.0
1541859988.1964273,-1.33
1541859988.2491667,1.0
1541859988.301613,1.0
1541859988.3541605,-0.67
1541859988.4065778,1.33
1541859988.458983,-1.0
1541859988.5114262,-0.33
1541859988.5641732,1.33
1541859988.6166553,0.33
1541859988.6690316,-1.0
1541859988.7214804,-0.33
1541859988.7739866,-0.33
1541859988.8268235,0.33
1541859988.879257,-0.33
1541859988.9317367,1.0
1541859988.9840739,0.0
1541859989.0364416,-0.67
1541859989.089306,0.33
1541859989.141763,0.33
1541859989.1946037,-0.67
1541859989.2493653,0.67
1541859989.301807,0.33
1541859989.3542874,0.33
1541859989.407205,0.67
1541859989.4596019,-0.33
1541859989.5120113,1.0
1541859989.5647674,0.67
1541859989.617135,0.67
1541859989.6695337,0.0
1541859989.7219512,1.33
1541859989.7747965,-0.33
1541859989.827609,0.0
1541859989.8801053,0.33
1541859989.932474,-1.0
1541859989.9848263,0.67
1541859990.0371742,0.67
1541859990.090059,-1.0
1541859990.1425223,-0.67
1541859990.194906,0.0
1541859990.2473538,0.0
1541859990.2997234,1.0
1541859990.3526251,0.0
1541859990.4049888,0.67
1541859990.4574854,-0.33
