1541859982.052692,217.79
1541859982.1467397,217.83
1541859982.1994574,217.86
1541859982.2519042,217.89
1541859982.3045046,217.91
1541859982.3569522,217.93
1541859982.409365,217.97
1541859982.461805,217.99
1541859982.5141551,218.05
1541859982.5667553,218.1
1541859982.6191561,218.12
1541859982.671603,218.17
1541859982.7239707,218.21
1541859982.7763667,218.26
1541859982.828796,218.29
1541859982.881479,218.32
1541859982.9341564,218.35
1541859982.9865475,218.4
1541859983.0389822,218.42
1541859983.091678,218.42
1541859983.1441126,218.45
1541859983.1965096,218.46
1541859983.2490575,218.51
1541859983.3018842,218.56
1541859983.3544512,218.56
1541859983.4070253,218.57
1541859983.4593663,218.61
1541859983.511912,218.66
1541859983.564328,218.69
1541859983.61715,218.68
1541859983.669509,218.7
1541859983.7219386,218.71
1541859983.7743044,218.73
1541859983.8269885,218.77
1541859983.8799055,218.77
1541859983.9323175,218.77
1541859983.984665,218.81
1541859984.0372913,218.81
1541859984.0896866,218.84
1541859984.14214,218.85
1541859984.1944575,218.89
1541859984.2568278,218.91
1541859984.3093507,218.92
1541859984.361742,218.93
1541859984.414166,218.95
1541859984.4665606,218.99
1541859984.5191004,218.98
1541859984.57198,219.0
1541859984.6243732,219.04
1541859984.6767952,219.06
1541859984.7291224,219.09
1541859984.7819598,219.09
1541859984.834404,219.1
1541859984.8873622,219.14
1541859984.939737,219.17
1541859984.992126,219.17
1541859985.0448017,219.21
1541859985.0972,219.21
1541859985.149567,219.23
1541859985.2019875,219.26
1541859985.2546225,219.28
1541859985.3073254,219.29
1541859985.3596764,219.33
1541859985.4121265,219.38
1541859985.4644992,219.4
1541859985.5169084,219.39
1541859985.5695891,219.41
1541859985.6225197,219.41
1541859985.6749058,219.43
1541859985.7272625,219.47
1541859985.780053,219.52
1541859985.8324413,219.53
1541859985.8848524,219.57
1541859985.937207,219.58
1541859985.9899948,219.6
1541859986.0426753,219.63
1541859986.095128,219.63
1541859986.1475196,219.65
1541859986.1999793,219.67
1541859986.252365,219.69
1541859986.3052027,219.72
1541859986.357967,219.75
1541859986.4104426,219.77
1541859986.4627688,219.81
1541859986.515145,219.84
1541859986.5679975,219.85
1541859986.620528,219.87
1541859986.6729214,219.9
1541859986.7253647,219.9
1541859986.777722,219.94
1541859986.8303947,219.98
1541859986.8829968,220.0
1541859986.9358974,220.03
1541859986.988365,220.05
1541859987.0408077,220.08
1541859987.093555,220.13
1541859987.1459436,220.16
1541859987.19831,220.19
1541859987.2510803,220.22
1541859987.303767,220.25
1541859987.3561807,220.25
1541859987.4085352,220.22
1541859987.4613912,220.22
1541859987.513849,220.2
1541859987.566224,220.18
1541859987.6187198,220.21
1541859987.6712174,220.19
1541859987.7236233,220.17
1541859987.7760084,220.15
1541859987.8284135,220.13
1541859987.881279,220.13
1541859987.9336596,220.13
1541859987.986021,220.12
1541859988.0387769,220.1
1541859988.0916378,220.11
1541859988.1440578,220.07
1541859988.1964273,220.04
1541859988.2491667,220.0
1541859988.301613,220.03
1541859988.3541605,220.06
1541859988.4065778,220.04
1541859988.458983,220.08
1541859988.5114262,220.05
1541859988.5641732,220.04
1541859988.6166553,220.08
1541859988.6690316,220.09
1541859988.7214804,220.06
1541859988.7739866,220.05
1541859988.8268235,220.04
1541859988.879257,220.05
1541859988.9317367,220.04
1541859988.9840739,220.07
1541859989.0364416,220.07
1541859989.089306,220.05
1541859989.141763,220.06
1541859989.1946037,220.07
1541859989.2493653,220.05
1541859989.301807,220.07
1541859989.3542874,220.08
1541859989.407205,220.09
1541859989.4596019,220.11
1541859989.5120113,220.1
1541859989.5647674,220.13
1541859989.617135,220.15
1541859989.6695337,220.17
1541859989.7219512,220.17
1541859989.7747965,220.21
1541859989.827609,220.2
1541859989.8801053,220.2
1541859989.932474,220.21
1541859989.9848263,220.18
1541859990.0371742,220.2
1541859990.090059,220.22
1541859990.1425223,220.19
1541859990.194906,220.17
1541859990.2473538,220.17
1541859990.2997234,220.17
1541859990.3526251,220.2
1541859990.4049888,220.2
1541859990.4574854,220.22
1541859990.5101302,220.21
1541859990.5629423,220.23
1541859990.6153228,220.22
1541859990.6676836,220.19
1541859990.7204766,220.19
1541859990.7728546,220.22
1541859990.8256292,220.23
1541859990.878007,220.22
