1541859982.052692,217.75
1541859982.1467397,221.625
1541859982.1994574,222.0625
1541859982.2519042,220.5
1541859982.3045046,220.5625
1541859982.3569522,220.5
1541859982.409365,219.6875
1541859982.461805,221.5
1541859982.5141551,220.0
1541859982.5667553,223.0625
1541859982.6191561,223.0625
1541859982.671603,220.125
1541859982.7239707,221.9375
1541859982.7763667,221.75
1541859982.828796,222.75
1541859982.881479,221.375
1541859982.9341564,220.875
1541859982.9865475,220.6875
1541859983.0389822,222.5625
1541859983.091678,219.25
1541859983.1441126,218.5
1541859983.1965096,220.6875
1541859983.2490575,218.625
1541859983.3018842,222.4375
1541859983.3544512,223.125
1541859983.4070253,217.125
1541859983.4593663,219.1875
1541859983.511912,221.5
1541859983.564328,222.625
1541859983.61715,221.5
1541859983.669509,216.5
1541859983.7219386,219.375
1541859983.7743044,218.6875
1541859983.8269885,220.125
1541859983.8799055,222.0
1541859983.9323175,217.5625
1541859983.984665,217.9375
1541859984.0372913,221.125
1541859984.0896866,218.4375
1541859984.14214,220.5
1541859984.1944575,218.4375
1541859984.2568278,221.6875
1541859984.3093507,219.6875
1541859984.361742,219.1875
1541859984.414166,218.5625
1541859984.4665606,219.5
1541859984.5191004,221.75
1541859984.57198,217.0
1541859984.6243732,219.4375
1541859984.6767952,221.75
1541859984.7291224,219.625
1541859984.7819598,220.9375
1541859984.834404,218.3125
1541859984.8873622,218.5
1541859984.939737,221.625
1541859984.992126,220.875
1541859985.0448017,218.0
1541859985.0972,221.0
1541859985.149567,218.1875
1541859985.2019875,219.875
1541859985.2546225,220.4375
1541859985.3073254,220.375
1541859985.3596764,218.5
1541859985.4121265,221.3125
1541859985.4644992,222.6875
1541859985.5169084,219.9375
1541859985.5695891,216.9375
1541859985.6225197,219.75
1541859985.6749058,217.625
1541859985.7272625,220.0625
1541859985.780053,221.5
1541859985.8324413,222.75
1541859985.8848524,219.0
1541859985.937207,221.25
1541859985.9899948,218.6875
1541859986.0426753,219.625
1541859986.095128,220.8125
1541859986.1475196,218.25
1541859986.1999793,219.5625
1541859986.252365,220.125
1541859986.3052027,219.625
1541859986.357967,220.625
1541859986.4104426,220.3125
1541859986.4627688,219.6875
1541859986.515145,222.0
1541859986.5679975,221.0
1541859986.620528,218.75
1541859986.6729214,219.625
1541859986.7253647,220.875
1541859986.777722,218.0625
1541859986.8303947,221.5
1541859986.8829968,221.625
1541859986.9358974,220.125
1541859986.988365,220.4375
1541859987.0408077,219.25
1541859987.093555,221.625
1541859987.1459436,222.125
1541859987.19831,221.1875
1541859987.2510803,220.375
1541859987.303767,221.0625
1541859987.3561807,221.0
1541859987.4085352,221.25
1541859987.4613912,218.75
1541859987.513849,221.25
1541859987.566224,218.125
1541859987.6187198,218.25
1541859987.6712174,223.0
1541859987.7236233,219.5
1541859987.7760084,217.9375
1541859987.8284135,220.75
1541859987.881279,220.875
1541859987.9336596,221.0625
1541859987.986021,221.6875
1541859988.0387769,220.5625
1541859988.0916378,220.375
1541859988.1440578,223.0
1541859988.1964273,216.8125
1541859988.2491667,217.0625
1541859988.301613,219.0
1541859988.3541605,222.0
1541859988.4065778,221.875
1541859988.458983,218.5
1541859988.5114262,222.1875
1541859988.5641732,220.0
1541859988.6166553,222.375
1541859988.6690316,220.875
1541859988.7214804,219.6875
1541859988.7739866,219.0
1541859988.8268235,221.75
1541859988.879257,220.625
1541859988.9317367,216.875
1541859988.9840739,218.875
1541859989.0364416,221.375
1541859989.089306,220.5
1541859989.141763,219.8125
1541859989.1946037,218.5625
1541859989.2493653,218.6875
1541859989.301807,219.5625
1541859989.3542874,220.375
1541859989.407205,221.125
1541859989.4596019,219.375
1541859989.5120113,223.5625
1541859989.5647674,218.875
1541859989.617135,222.6875
1541859989.6695337,220.4375
1541859989.7219512,221.0625
1541859989.7747965,222.3125
1541859989.827609,220.8125
1541859989.8801053,218.5
1541859989.932474,221.625
1541859989.9848263,220.875
1541859990.0371742,217.0625
1541859990.090059,220.5
1541859990.1425223,220.4375
1541859990.194906,218.6875
1541859990.2473538,218.75
1541859990.2997234,218.75
1541859990.3526251,220.375
1541859990.4049888,221.875
1541859990.4574854,219.875
1541859990.5101302,221.6875
1541859990.5629423,219.8125
1541859990.6153228,220.0
1541859990.6676836,220.625
1541859990.7204766,219.75
1541859990.7728546,220.0
1541859990.8256292,219.875
1541859990.878007,220.375
1541859990.9306064,217.4375
1541859990.9829504,217.75
1541859991.0354586,220.875
1541859991.0878794,219.375
1541859991.140393,221.625
1541859991.1927884,223.3125
1541859991.245201,221.875
1541859991.298037,220.3125
1541859991.3504887,218.4375
1541859991.4029129,221.3125
1541859991.4553554,220.1875
1541859991.5081425,217.75
1541859991.5606256,220.375
1541859991.6130133,217.5625
1541859991.6658537,221.375
1541859991.7182393,219.4375
1541859991.7707176,221.3125
1541859991.8231103,223.4375
1541859991.8759134,218.4375
1541859991.9283364,222.0
1541859991.9808235,218.875
1541859992.033167,219.9375
1541859992.0858834,222.1875
1541859992.1382933,219.8125
1541859992.1907833,222.5625
1541859992.243384,222.875
1541859992.2957492,221.875
1541859992.348652,223.5625
1541859992.4010944,219.75
1541859992.4534426,221.75
1541859992.5057986,218.8125
1541859992.5585642,219.0
1541859992.6115181,219.375
1541859992.6639132,220.0625
1541859992.7162757,222.1875
1541859992.7687278,222.75
1541859992.8213565,220.5
1541859992.8737612,216.9375
1541859992.9261608,217.9375
1541859992.9790106,219.5
1541859993.0318692,218.5625
1541859993.0843008,220.875
1541859993.1365902,218.0
1541859993.1895502,218.5
1541859993.2422242,218.3125
1541859993.2946277,221.0
1541859993.3471074,220.625
1541859993.399452,218.6875
1541859993.4522176,219.9375
1541859993.504693,217.0
1541859993.5575516,217.5625
1541859993.6100366,220.3125
1541859993.662398,222.0625
1541859993.7151146,220.1875
1541859993.7676096,219.25
1541859993.820072,219.25
1541859993.8724282,220.9375
1541859993.925245,217.5
1541859993.9781437,215.9375
1541859994.030756,220.5625
1541859994.0832245,220.0625
1541859994.1359818,217.3125
1541859994.1887822,219.4375
1541859994.24592,220.8125
1541859994.2983646,219.25
1541859994.3512487,218.8125
1541859994.403682,218.25
1541859994.4560344,219.1875
1541859994.508895,220.0
1541859994.5614707,220.625
1541859994.6139493,219.0
1541859994.6663933,220.4375
1541859994.718992,220.375
1541859994.7717252,222.5625
1541859994.8241987,219.6875
1541859994.8766544,221.875
1541859994.9304986,219.5
1541859994.9828806,219.9375
1541859995.0356874,219.6875
1541859995.0880241,219.75
1541859995.140532,219.125
1541859995.1928964,221.75
1541859995.2452645,219.5
1541859995.2982311,221.375
1541859995.3509943,222.4375
1541859995.4033747,217.875
1541859995.4557748,221.75
1541859995.5084343,219.3125
1541859995.5610259,217.875
1541859995.61356,220.625
1541859995.66604,222.0625
1541859995.7185352,221.75
1541859995.771367,221.4375
1541859995.8241546,219.625
1541859995.8771358,219.6875
1541859995.9296198,221.625
1541859995.9822326,219.625
1541859996.0346856,221.25
1541859996.0889935,220.0
1541859996.1416268,220.4375
1541859996.194117,222.0
1541859996.246546,220.5
1541859996.2989829,218.5625
1541859996.3514857,220.625
1541859996.4038863,217.8125
1541859996.456545,218.8125
1541859996.508964,222.5
1541859996.5618474,221.8125
1541859996.614298,217.5625
1541859996.6669796,218.75
1541859996.7193923,221.8125
1541859996.7728355,220.25
1541859996.8253257,221.625
1541859996.8777113,217.0625
1541859996.9302082,222.625
1541859996.9830093,220.125
1541859997.0360134,219.375
1541859997.0884287,217.1875
1541859997.1409273,220.5
1541859997.193765,217.25
1541859997.247009,220.25
1541859997.2995536,219.1875
1541859997.352078,218.3125
1541859997.404898,220.625
1541859997.457313,218.25
1541859997.5098615,217.8125
1541859997.5624528,219.0625
1541859997.6157293,218.5
1541859997.6682107,219.9375
1541859997.720853,220.4375
1541859997.7732525,219.0
1541859997.8258362,220.75
1541859997.8782113,217.875
1541859997.9309573,223.875
1541859997.9839103,220.4375
1541859998.0364723,222.25
1541859998.0888624,221.5
1541859998.1413808,221.0
1541859998.194585,220.375
1541859998.2479465,223.125
1541859998.3005674,220.25
1541859998.3530734,219.5
1541859998.4054856,218.125
1541859998.4581087,217.6875
1541859998.5106514,220.0625
1541859998.5635574,219.5625
1541859998.6159713,223.125
1541859998.6685076,220.75
1541859998.721114,220.3125
1541859998.7746847,220.375
1541859998.8270986,218.6875
1541859998.8805978,220.375
1541859998.933162,222.1875
1541859998.985672,221.0625
1541859999.038021,218.75
1541859999.0914693,218.625
1541859999.1438196,215.9375
1541859999.196309,217.9375
1541859999.2523735,222.75
1541859999.3048654,218.5
1541859999.357323,221.75
1541859999.4097996,217.3125
1541859999.4623227,218.3125
1541859999.514915,220.1875
1541859999.5696006,221.1875
1541859999.622247,219.75
1541859999.6746771,218.6875
1541859999.7270176,218.6875
1541859999.7794392,217.6875
1541859999.8320053,220.25
1541859999.8844316,220.25
1541859999.9378445,220.625
1541859999.9903302,220.5
1541860000.0427253,221.75
1541860000.0951512,220.625
1541860000.15016,220.875
1541860000.2026486,221.5
1541860000.2551672,219.5
1541860000.3075907,220.0625
1541860000.3619392,221.0625
1541860000.4144459,222.0
1541860000.4669294,222.0625
1541860000.519348,218.6875
1541860000.572085,221.3125
1541860000.62455,220.375
1541860000.6772466,218.125
1541860000.730163,221.0
1541860000.7827883,219.375
1541860000.835243,219.375
1541860000.887757,217.75
1541860000.9418056,219.125
1541860000.9941998,220.4375
1541860001.0475826,220.75
1541860001.100214,221.5625
1541860001.1527174,219.875
1541860001.20517,219.5
1541860001.257534,220.5625
1541860001.310403,219.625
1541860001.3628755,221.1875
1541860001.4153378,220.5625
1541860001.4677742,220.5
1541860001.521881,219.6875
1541860001.5743663,221.0625
1541860001.6267886,221.9375
1541860001.6791887,221.875
1541860001.7318053,221.125
